-8191	4227
-8191	4218
-8191	4209
-8191	4209
-8191	4209
-8191	4209
-8191	4209
-8191	4166
-8191	4158
-8191	4147
-8191	4137
-8191	4129
-8191	4116
-8191	4106
-8191	4096
-8191	4084
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	4066
-8191	3871
-8191	3862
-8191	3851
-8191	3851
-8191	3851
-8191	3851
-8191	3816
-8191	3816
-8191	3816
-8191	3816
-819-8191	3816
1	3816
-8191	3816
-8191	3816
-8191	3816
-8191	3816
-8191	3816
-8191	3816
-8191	3816
-8191	3816
-8191	3816
-8191	3685
-8191	3677
-8191	3670
-8191	3663
-8191	3653
-8191	3645
-8191	3645
-8191	3645
-8191	3645
-8191	3613
-8191	3604
-8191	3595
-8191	3595
-8191	3595
-8191	3595
-8191	3595
-8191	3595
-8191	3595
-8191	3595
-8191	3595
0	3595
0	3595
0	3595
0	3595
0	3477
0	3470
0	3464
0	3455
0	3449
0	3443
0	3443
0	3443
0	3443
0	3443
0	3443
0	3394
0	3387
0	3387
0	3387
0	3387
0	3387
0	3387
0	3387
0	3349
0	3342
0	3337
0	3332
0	3327
0	3323
0	3317
0	3312
0	3308
0	3308
0	3308
0	3308
0	3308
0	3308
0	3308
0	3308
0	3275
0	3275
0	3275
0	3275
0	3259
0	3256
0	3252
0	3249
0	3249
0	3249
0	3249
0	3249
0	3249
0	3249
0	3249
0	3249
0	3249
0	3223
0	3222
0	3220
0	3219
0	3217
0	3216
0	3215
0	3213
0	3212
0	3211
0	3211
0	3211
0	3211
0	3211
0	3211
0	3211
0	3211
0	3211
0	3207
0	3207
0	3207
0	3206
0	3206
0	3207
0	3207
0	3208
0	3207
0	3207
0	3207
0	3207
0	3207
0	3207
0	3207
0	3207
0	3207
0	3207
0	3210
0	3210
0	3210
0	3211
0	3211
0	3212
0	3212
0	3212
0	3212
0	3212
0	3212
0	3212
0	3212
0	3212
0	3212
0	3212
0	3212
0	3213
0	3213
0	3213
0	3214
0	3214
0	3214
0	3214
0	3214
0	3214
0	3214
0	3214
0	3214
0	3214
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
0	3213
