310	0	0
310	0	0
310	0	0310	0
	0
310	0	0
275	0	0
293	0	0
277	0	0
264	0	0
306	0	0
264	0	0
307	0	0
260	0	0
293	0	0
260	0	0
277	0	0
306	0	0
277	0	0
310	0	0
293	0	0
294	0	0
293	0	0
293	0	0
264	0	0
277	0	0
277	0	0
293	0	0
246	0	0
310	0	0
260	0	0
293	0	0
293	0	0
277	0	0
293	0	0
277	0	0
293	0	0
294	0	0
306	0	0
293	0	0
260	0	277	00
	0
293	0	0
293	0	0
293	0	0
277	0	0
293	0	0
260	0	0
246	0	0
275	0	0
275	0	0
294	0	0
277	0	0
260	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
278	0	0
277	0	0
277	0	0
294	0	0
260	0	0
278	0	0
277	0	0
294	0	0
294	0	0
293	0	0
310	0	0
260	0	0
277	0	0
243	0	0
264	0	0
293	0	0
278	0	0
277	0	0
260	0	0
293	0	0
306	0	0
260	0	0
307	0	0
264	0	0
277	0	0
277	0	0
275	0	0
293	0	0
264	0	0
275	0	0
264	0	0
293	0	0
293	0	0
293	0	0
277	0	0
260	0	0
293	0	0
293	0	0
277	0	0
264	0	0
264	0	0
293	0	0
277	0	0
293	0	0
293	0	0
294	0	0
293	0	0
277	0	0
278	0	0
277	0	0
293	0	0
278	0	0
260	0	0
260	0	0
260	0	0
260	0	0
310	0	0
293	0	0
293	0	0
277	0	0
277	0	0
264	0	0
293	0	0
264	0	0
306	0	0
293	0	0
277	0	0
293	0	0
323	0	0
277	0	0
264	0	0
260	0	0
310	0	0
294	0	0
264	0	0
293	0	0
293	0	0
278	0	0
260	0	0
293	0	0
278	0	0
260	0	0
260	0	0
242	0	0
246	0	0
293	0	0
277	0	0
277	0	0
275	0	0
289	0	0
293	0	0
293	0	0
310	0	0
293	0	0
277	0	0
277	0	0
293	0	0
260	0	0
277	0	0
278	0	0
293	0	0
293	0	0
293	0	0
277	0	0
293	0	0
278	0	0
293	0	0
260	0	0
277	0	0
277	0	0
275	0	0
293	0	0
293	0	0
264	0	0
260	0	0
293	0	0
278	0	0
310	0	0
293	0	0
264	0	0
277	0	0
278	0	0
278	0	0
277	0	0
277	0	0
277	0	0
293	0	0
294	0	0
293	0	0
260	0	0
275	0	0
281	0	0
293	0	0
260	0	0
264	0	0
293	0	0
293	0	0
310	0	0
294	0	0
264	0	0
289	0	0
294	0	0
293	0	0
310	0	0
306	0	0
310	0	0
277	0	0
260	0	0
293	0	0
278	0	0
264	293	0	0
260	0	0
0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
294	0	0
277	0	0
260	0	0
275	0	0
275	0	0
277	0	0
246	0	0
293	0	0
277	0	0
293	0	0
293	0	0
260	0	0
310	0	0
264	0	0
310	0	0
293	0	0
281	0	0
310	0	0
293	0	0
277	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
277	0	0
293	0	0
293	0	0
289	0	0
293	0	0
293	0	0
260	0	0
310	0	0
277	0	0
278	0	0
275	0	0
277	0	0
277	0	0
246	0	0
260	0	0
310	0	0
281	0	0
310	0	0
275	0	0
264	0	0
275	0	0
260	0	0
310	0	0
264	0	0
264	0	0
293	0	0
260	0	0
310	0	0
310	0	0
310	0	0
293	0	0
293	0	0
277	0	0
306	0	0
294	0	0
293	0	0
260	0	0
293	0	0
277	0	0
278	0	0
277	0	0
293	0	0
277	0	0
277	0	0
278	0	0
277	0	0
293	0	0
260	0	0
294	0	0
260	0	0
294	0	0
293	0	0
310	0	0
294	0	0
293	0	0
294	0	0
293	0	0
260	0	0
275	0	0
310	0	0
293	0	0
293	0	0
310	0	0
277	0	0
277	0	0
310	0	0
277	0	0
260	0	0
293	0	0
277	0	0
293	0	0
293	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
246	0	0
277	0	0
275	0	0
293	0	0
260	0	0
293	0	0
277	0	0
310	0	0
294	0	0
293	0	0
275	0	0
264	0	0
277	0	0
293	0	0
277	0	0
293	0	0
277	0	0
243	0	0
293	0	0
294	0	0
310	0	0
277	0	0
277	0	0
293	0	0
294	0	0
293	0	0
310	0	0
277	0	0
277	0	0
277	0	0
277	0	0
294	0	0
306	0	0
293	0	0
277	0	0
294	0	0
294	0	0
277	0	0
293	0	0
293	0	0
293	0	0
293	0	0
293	0	0
277	0	0
293	0	0
277	0	0
294	0	0
277	0	0
275	0	0
341	0	0
294	0	0
277	0	0
294	0	0
293	0	0
294	0	0
310	0	0
264	0	0
260	0	0
293	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
293	0	0
294	0	0
293	0	0
310	0	0
277	0	0
307	0	0
323	0	0
306	0	0
310	0	0
310	0	0
277	0	0
277	0	0
310	0	0
293	0	0
277	0	0
293	0	0
277	0	0
275	0	0
294	0	0
306	0	0
294	0	0
310	0	0
293	0	0
310	0	0
310	0	0
293	0	0
277	0	0
293	0	0
294	0	0
289	0	0
293	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
277	0	0
293	0	0
264	0	0
260	0	0
293	0	0
278	0	0
277	0	0
310	0	0
293	0	0
323	0	0
293	0	0
293	0	0
264	0	0
277	0	0
260	0	0
293	0	0
278	0	0
277	0	0
277	0	0
293	0	0
293	0	0
277	0	0
310	0	0
294	0	0
277	0	0
293	0	0
294	0	0
277	0	0
293	0	0
294	0	0
277	0	0
310	0	0
293	0	0
277	0	0
275	0	0
293	0	0
293	0	0
277	0	30
293	0	30
11057	0	30
15715	0	30
17079	27	30
17713	15	30
7914	0	30
8679	0	30
15066	-11	30
17427	12	30
19063	15	30
14572	0	30
11729	0	30
16575	0	30
18523	6	30
19210	10	30
17360	8	30
15143	0	30
15256	0	30
18016	0	30
19072	10	30
19227	10	30
16408	10	30
15352	5	30
15187	5	30
17064	8	30
17903	11	30
17101	12	30
15788	11	30
14972	8	30
15173	8	30
16451	10	30
17020	15	30
16555	15	30
14536	12	30
13891	11	30
14887	12	30
15654	14	30
15505	16	30
14691	16	30
13575	15	30
13187	15	30
13429	15	30
13500	17	30
13469	17	30
12664	18	30
12364	18	30
11856	19	30
11633	19	30
11210	19	30
11005	19	30
10928	19	30
10847	21	30
10826	21	30
10046	21	30
9722	21	30
9661	21	30
9587	21	30
9562	21	30
9553	21	30
9531	21	30
9498	22	30
9498	22	30
9498	22	30
9498	22	30
9498	22	30
9498	22	30
9498	22	30
9498	22	30
9498	22	30
8810	29	30
8759	28	30
6277	28	30
5559	31	30
5431	32	30
4317	31	30
3508	31	30
3543	33	30
3619	33	30
2854	31	30
2546	33	30
3180	34	30
2663	31	30
2073	31	30
2990	32	30
3319	32	30
3057	30	30
2903	31	30
3582	31	30
3516	31	30
3438	31	30
3432	32	30
3415	32	30
3079	32	30
2901	32	30
2860	32	30
2808	32	30
2804	32	30
2797	31	30
2784	32	30
3121	32	30
2896	32	30
2765	32	30
2740	32	30
2710	32	30
2691	32	30
2700	32	30
2696	32	30
2680	32	30
2667	32	30
2678	32	30
2670	32	30
2689	32	30
2651	31	30
2651	31	30
3021	31	30
3160	31	30
3197	33	30
3206	34	30
2449	34	30
1772	34	30
1546	31	30
1431	31	30
2439	31	30
2873	33	30
2981	35	30
2289	34	30
1247	30	30
1167	29	30
2621	29	30
2621	29	30
2621	29	30
2621	29	30
3987	34	30
3938	32	30
2230	32	30
2125	30	30
2158	30	30
2881	32	30
3174	33	30
2536	33	30
1894	32	30
1615	31	30
1882	31	30
2323	33	30
2476	33	30
1797	33	30
1463	33	30
1374	33	30
1295	33	30
1271	34	30
1227	33	30
823	33	30
1025	33	30
1107	33	30
1093	34	30
1096	34	30
705	35	30
578	36	30
150	37	30
-376	37	30
-922	37	30
-1050	36	30
-1153	35	30
-1040	34	30
-641	34	30
-182	33	30
104	33	30
336	33	30
556	34	30
607	34	30
406	34	30
196	34	30
112	35	30
63	34	30
63	34	30
63	34	30
63	34	30
63	34	30
-22	32	30
-34	33	30
636	33	30
530	33	30
447	33	30
447	33	30
398	33	30
404	34	30
404	33	30
55	33	30
278	33	30
357	33	30
390	33	30
375	32	30
369	33	30
703	33	30
467	34	30
360	34	30
-39	33	30
-204	33	30
100	32	30
201	32	30
589	32	30
709	31	30
738	31	30
1113	31	30
1224	32	30
1240	32	30
909	34	30
753	33	30
47	33	30
61	33	30
127	32	30
108	32	30
447	32	30
569	32	30
583	32	30
546	32	30
561	30	30
521	30	30
1207	30	30
1470	32	30
1534	32	30
789	32	30
533	32	30
491	32	30
416	31	30
410	31	30
757	31	30
818	32	30
847	32	30
542	31	30
370	30	30
684	29	30
1124	32	30
1632	32	30
744	32	30
378	31	30
296	31	30
571	31	30
675	31	30
670	31	30
674	31	30
650	30	30
629	30	30
960	30	30
1090	30	30
1127	31	30
1138	31	30
772	31	30
644	32	30
32621		30
264	33	30
119	32	30
-263	32	30
-73	31	30
6	31	30
356	31	30
471	31	30
471	31	30
495	30	30
491	31	30
806	31	30
617	31	30
521	31	30
510	32	30
501	32	30
161	32	30
46	31	30
15	30	30
335	30	30
834	30	30
941	30	30
976	30	30
1030	31	30
1012	30	30
677	30	30
880	31	30
880	31	30
880	31	30
880	31	30
880	31	30
880	31	30
880	31	30
880	31	30
582	31	30
566	31	30
587	30	30
589	30	30
906	30	30
1052	30	30
1071	30	30
1095	32	30
1096	33	30
407	33	30
-185	33	30
-360	33	30
-417	32	30
-427	30	30
-87	30	30
744	30	30
1016	28	30
1065	28	30
1843	28	30
2113	29	30
2165	30	30
1848	30	30
1343	32	30
1161	33	30
411	34	30
-207	33	30
-757	31	30
-587	31	30
221	29	30
424	29	30
1209	29	30
1489	30	30
1501	30	30
1202	30	30
10151	3	30
997	31	30
579	30	30
470	30	30
791	30	30
876	30	30
893	330
0912	3	0	30
898	30	30
908	29	30
872	30	30
1240	30	30
1009	30	30
906	29	30
888	29	30
1207	30	30
1341	31	30
996	30	30
514	29	30
697	28	30
1090	29	30
1617	31	30
1439	31	30
663	30	30
361	27	30
631	27	30
1797	28	30
2282	32	30
2082	32	30
2082	32	30
2082	32	30
2082	32	30
2082	32	30
-203	30	30
-216	30	30
454	30	30
699	31	30
730	31	30
409	29	30
261	28	30
924	29	30
1544	30	30
1401	31	30
993	30	30
470	29	30
676	29	30
1135	30	30
1307	31	30
989	31	30
544	30	30
390	29	30
704	29	30
1169	29	30
1301	29	30
1366	29	30
1371	30	30
1398	30	30
1076	30	30
912	30	30
917	30	30
891	31	30
930	31	30
781	31	30
536	30	30
536	30	30
660	29	30
859	29	30
1306	29	30
1451	29	30
1474	29	30
1511	29	30
1528	30	30
1558	30	30
1355	31	30
1133	32	30
722	34	30
257	34	30
257	34	30
257	34	30
257	34	30
-1049	31	30
-1068	30	30
-44	29	30
695	28	30
1230	27	30
1787	27	30
2339	27	30
2575	29	30
2631	32	30
1900	33	30
625	35	30
-226	35	30
-1160	35	30
-1550	33	30
-1647	32	30
-955	29	30
-366	29	30
786	28	30
1227	28	30
1651	28	30
1832	30	30
1882	31	30
1157	31	30
543	30	30
346	30	30
486	30	30
712	29	30
731	30	30
981	30	30
908	30	30
851	29	30
747	29	30
951	29	30
1222	30	30
1216	30	30
870	30	30
749	29	30
710	29	30
1012	29	30
1157	29	30
1190	30	30
1209	30	30
860	28	30
733	27	30
1381	29	30
1381	29	30
1381	29	30
1328	29	30
1288	28	30
1272	30	30
1645	32	30
1063	33	30
139	32	30
-521	28	30
-393	28	30
1082	28	30
1627	32	30
1810	33	30
412	32	30
-506	26	30
-360	25	30
1826	26	30
3028	35	30
3029	36	30
-290	36	30
-1805	24	30
-2188	23	30
1773	26	30
3867	35	30
3346	37	30
-97	33	30
-2078	26	30
-1172	26	30
1500	28	30
2581	33	30
2205	33	30
233	3	30
0-461	29	30
438	31	30
1107	31	30
648	30	30
470	30	30
756	30	30
857	29	30
895	30	30
1250	29	30
1040	29	30
1280	29	30
1416	29	30
1438	30	30
1475	30	30
1147	31	30
1041	32	30
674	34	30
172	34	30
-672	34	30
-986	34	30
-1032	34	30
-1096	31	30
-1096	31	30
-111	29	30
269	28	30
1040	28	30
1691	27	30
1878	28	30
2329	29	30
2088	30	30
1643	32	30
1144	35	30
246	35	30
-1024	34	30
-1529	34	30
-1327	32	30
-1227	29	30
-560	29	30
753	28	30
1133	27	30
1637	28	30
2146	29	30
1915	29	30
1490	30	30
1318	30	30
921	31	30
766	29	30
419	29	30
949	29	30
1182	29	30
1245	30	30
1263	30	30
921	29	30
776	29	30
1079	29	30
1180	30	30
1199	31	30
845	29	30
378	29	30
878	29	30
1102	29	30
1161	30	30
1199	29	30
833	29	30
1065	28	30
1176	28	30
1547	29	30
1714	29	30
1396	29	30
1273	29	30
1240	29	30
1242	31	30
1255	31	30
547	31	30
260	31	30
205	29	30
228	29	30
631	29	30
1173	30	30
1250	30	30
886	30	30
762	28	30
740	28	30
1408	29	30
1740	31	30
1471	31	30
653	31	30
350	28	30
350	28	30
350	28	30
350	28	30
350	28	30
350	28	30
1920	30	30
1982	29	30
1268	29	30
1354	29	30
1421	29	30
1436	29	30
1458	30	30
1504	30	30
1181	29	30
1029	29	30
1380	30	30
1509	30	30
1181	30	30
1093	30	30
1053	30	30
1034	30	30
1060	30	30
1044	31	30
1031	31	30
702	31	30
584	32	30
558	32	30
221	33	30
86	33	30
-313	32	30
-441	32	30
-120	31	30
-8	30	30
364	30	30
622	29	30
986	29	30
1352	29	30
1437	29	30
1533	29	30
1545	31	30
1548	32	30
861	32	30
252	33	30
47	33	30
-369	32	30
-513	31	30
-238	30	30
226	29	30
704	29	30
1225	29	30
1369	29	30
1408	29	30
1408	29	30
1408	29	30
1408	29	30
1408	29	30
1408	29	30
1408	29	30
1408	29	30
1400	30	30
1419	30	30
1040	30	30
924	31	30
872	31	30
505	30	30
376	30	30
658	30	30
748	30	30
764	30	30
771	30	30
731	30	30
729	30	30
737	30	30
713	29	30
733	29	30
1079	29	30
1223	30	30
1227	30	30
909	29	30
808	29	30
1144	31	30
1261	31	30
578	31	30
339	31	30
254	30	30
240	29	30
562	29	30
1083	30	30
1220	30	30
908	30	30
775	29	30
774	29	30
1125	28	30
1237	30	30
1672	31	30
1393	31	30
1393	31	30
1393	31	30
322	28	30
325	29	30
1378	30	30
1427	30	30
1040	30	30
930	29	30
871	29	30
1214	29	30
1357	30	30
1426	30	30
1099	30	30
958	29	30
980	29	30
1310	29	30
1477	30	30
1490	30	30
1174	30	30
1063	29	30
1045	29	30
1392	29	30
1520	29	30
1552	29	30
1590	30	30
1593	30	30
1255	30	30
1132	30	30
1106	31	30
1103	31	30
790	31	30
667	32	30
650	31	30
280	31	30
488	30	30
604	29	30
932	29	30
1417	29	30
1596	29	30
1624	29	30
1654	30	30
1655	30	30
1296	30	30
1144	30	30
1144	31	30
1102	31	30
786	30	30
629	30	30
949	29	30
1054	29	30
1535	29	30
1642	29	30
1624	29	30
1611	29	30
1592	29	30
1605	29	30
1582	29	30
1577	30	30
1595	30	30
1241	30	30
1097	30	30
1048	30	30
1028	29	30
1015	30	30
1358	30	30
30	30
1030	1144	30	30
1018	30	30
991	30	30
987	30	30
953	31	30
956	30	30
585	30	30
813	31	30
884	31	30
538	30	30
414	29	30
703	29	30
1197	29	30
1375	29	30
1430	29	30
1452	29	30
1464	29	30
1497	30	30
1471	30	30
1331	31	30
1032	31	30
628	29	30
452	29	30
1144	30	30
1404	30	30
1120	30	30
995	30	30
943	29	30
967	29	30
1315	29	30
1441	29	30
1512	30	30
1532	29	30
1211	29	30
1406	29	30
1563	30	30
1580	30	30
1237	30	30
1094	29	30
1065	29	30
1429	29	30
1573	29	30
1645	29	30
1674	30	30
1660	29	30
1340	29	30
1555	29	30
1692	29	30
1743	29	30
1748	30	30
1761	30	30
1761	30	30
1761	30	30
1761	30	30
1761	30	30
1761	30	30
1761	30	30
1761	30	30
1761	30	30
1282	29	30
1298	28	30
1651	29	30
2211	30	30
2053	30	30
1607	30	30
1451	30	30
1384	30	30
1385	30	30
1408	30	30
1406	31	30
1403	31	30
992	29	30
876	29	30
1566	29	30
1841	29	30
1875	30	30
1945	29	30
1567	29	30
1765	29	30
1928	29	30
1917	29	30
1928	32	30
1936	33	30
799	30	30
97	29	30
916	29	30
1578	29	30
1802	29	30
1834	29	30
1854	29	30
1840	29	30
1826	29	30
1836	29	30
1826	30	30
1840	30	30
1489	30	30
1333	30	30
1307	30	30
1276	31	30
1256	30	30
887	29	30
1099	30	30
1527	30	30
1320	29	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1217	30	30
1176	30	30
1176	30	30
1162	29	30
1153	30	30
1541	30	30
1305	30	30
1195	31	30
1198	31	30
825	31	30
657	32	30
651	32	30
304	31	30
135	31	30
457	30	30
600	30	30
947	29	30
1116	29	30
1498	29	30
1647	30	30
1709	31	30
1351	31	30
860	30	30
720	30	30
1018	30	30
1158	30	30
1213	29	30
1213	29	30
-741	29	30
857	28	30
1584	29	30
2108	31	30
2038	31	30
1484	30	30
1014	30	30
1028	28	30
1253	28	30
1253	28	30
1253	28	30
1253	28	30
2481	32	30
2516	31	30
1085	29	30
902	25	30
1586	25	30
3288	29	30
4055	33	30
2835	33	30
860	29	30
183	23	30
1438	23	30
4168	29	30
5251	37	30
3347	37	30
-470	30	30
-1634	22	30
449	22	30
4119	30	30
5591	40	30
3175	40	30
-1432	29	30
-3166	16	30
200	16	30
6240	31	30
8674	46	30
3924	46	30
-3372	28	30
-6146	13	30
-524	13	30
7098	31	30
10030	41	30
4436	41	30
-1422	29	30
-3555	23	30
79	23	30
3706	29	30
4956	32	30
3200	31	30
1246	31	30
1004	31	30
952	31	30
935	31	30
909	30	30
872	30	30
1221	30	30
1353	30	30
1377	30	30
1375	29	30
1341	29	30
1698	29	30
1834	30	30
1867	30	30
1512	31	30
1387	33	30
995	34	30
131	34	30
-504	35	30
-721	36	30
-1150	34	30
-1672	33	30
-1193	32	30
-636	30	30
-105	28	30
743	28	30
1725	27	30
2100	28	30
2562	28	30
2420	30	30
2298	31	30
1568	35	30
930	36	30
-655	36	30
-1583	36	30
-1853	36	30
-1936	32	30
-1995	29	30
-625	29	30
943	28	30
1440	27	30
1919	29	30
2467	29	30
1935	30	30
1726	31	30
1326	31	30
826	31	30
705	31	30
664	31	30
657	29	30
661	29	30
1338	30	30
1642	30	30
1365	31	30
