0	5784
0	5784
0	5784
0	5783
0	5783
0	5783
0	5784
0	5783
0	5784
0	5783
0	5784
0	5784
0	5783
0	5784
0	5784
0	5784
0	5783
0	5783
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5783
0	5783
0	5784
0	5783
0	5783
0	5784
0	5784
0	5784
0	5784
0	5784
0	5783
0	5784
0	5784
0	5783
0	5784
0	5783
0	5783
0	5783
0	5784
0	5783
0	5783
0	5784
0	5783
0	5783
0	5783
0	5783
0	5783
0	5783
0	5783
0	5783
0	5783
0	5784
0	5783
0	5783
0	5784
0	5783
0	5784
0	5784
0	5784
0	5783
0	5783
0	5783
0	5783
0	5784
0	5783
0	5784
0	5783
0	5784
0	5784
0	5783
0	5783
0	5783
0	5783
0	5784
0	5783
0	5784
0	5783
0	5783
0	5783
0	5784
0	5783
0	5783
0	5783
0	5784
0	5784
0	5783
0	5783
0	5784
0	5783
0	5784
0	5784
0	5783
0	5784
0	5784
0	5783
0	5783
0	5784
0	5783
0	5783
0	5784
0	5784
0	5783
0	5783
0	5784
0	5784
0	5783
0	5783
0	5783
0	5784
0	5783
0	5784
0	5784
0	5784
0	5783
0	5783
0	5784
0	5784
0	5783
0	5784
0	5784
0	5783
0	5783
0	5784
0	5783
0	5784
0	5783
0	5784
0	5784
0	5784
0	5783
0	5784
0	5783
0	5783
0	5783
0	5784
0	5784
0	5783
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5784
0	5783
0	5784
0	5784
0	5784
0	5784
0	5783
0	5784
0	5783
0	5783
0	5784
0	5783
0	5784
0	5784
0	5783
0	5783
0	5784
0	5783
0	5783
0	5783
0	5783
0	5783
0	5783
0	5784
0	5783
0	5784
0	5784
0	5784
0	5783
0	5783
0	5783
0	5784
0	5784
0	5784
0	5784
0	5783
0	5784
0	5784
0	5783
0	5784
0	5783
0	5784
0	5783
0	5783
0	5783
0	5784
0	5783
0	5783
0	5784
0	5783
0	5784
0	5784
0	5783
0	5784
0	5784
0	5784
0	5783
0	5784
0	5783
0	5784
0	5783
0	5784
0	5783
0	5783
0	5783
0	5784
0	5783
0	5783
0	5784
0	5783
0	5784
0	5784
0	5784
0	5784
0	5783
0	5783
0	5783
0	5784
0	5783
0	5783
0	5783
0	5784
0	5784
0	5784
0	5783
0	5784
0	5784
0	5783
0	5784
